"cardnumber";"barcode";"rating";"valid";"userSrNo"
"C2K19106256";"11175";3;0;1041
"C2K19106257";"11112896";3;0;1042
"C2K19106257";"11113875";1;0;1042
"C2K19106257";"1111476";2;0;1042
"C2K19106257";"11115062";4;0;1042
"C2K19106257";"11124178";4;0;1042
"C2K19106257";"1118460";1;0;1042
"C2K19106259";"11110760";1;0;1044
"C2K19106259";"11111357";5;0;1044
"C2K19106259";"11112";5;0;1044
"C2K19106259";"11114";4;0;1044
"C2K19106259";"11115043";5;0;1044
"C2K19106259";"11115100";4;0;1044
"C2K19106259";"11115213";3;0;1044
"C2K19106259";"11115223";1;0;1044
"C2K19106259";"11117772";5;0;1044
"C2K19106259";"11124107";4;0;1044
"C2K19106259";"11124423";3;0;1044
"C2K19106259";"11127811";3;0;1044
"C2K19106259";"11128049";5;0;1044
"C2K19106261";"11120504";5;0;1046
"C2K19106264";"11110406";3;0;1049
"C2K19106264";"111108";5;0;1049
"C2K19106264";"11112";5;0;1049
"C2K19106264";"11113875";1;0;1049
"C2K19106264";"11115334";2;0;1049
"C2K19106264";"11115376";3;0;1049
"C2K19106264";"11119720";4;0;1049
"C2K19106264";"11120428";5;0;1049
"C2K19106264";"11124178";2;0;1049
"C2K19106264";"11127762";1;0;1049
"C2K19106264";"11128274";3;0;1049
"C2K19106264";"224DB0070";1;0;1049
"C2K19106265";"11115376";5;0;1050
"C2K19106265";"11120541";2;0;1050
"C2K19106266";"11110909";3;0;1051
"C2K19106266";"11113638";3;0;1051
"C2K19106266";"11119720";1;0;1051
"C2K19106266";"11125991";5;0;1051
"C2K19106267";"11119720";4;0;1052
"C2K19106267";"11124178";2;0;1052
"C2K19106267";"11124513";4;0;1052
"C2K19106267";"224DB0070";1;0;1052
"C2K19106268";"11110909";2;0;1053
"C2K19106268";"11120369";2;0;1053
"C2K19106268";"11120541";5;0;1053
"C2K19106269";"11111417";5;0;1054
"C2K19106269";"11115334";1;0;1054
"C2K19106269";"11120536";4;0;1054
"C2K19106269";"11124251";5;0;1054
"C2K19106271";"11114";2;0;1056
"C2K19106271";"11120541";5;0;1056
"C2K19106272";"11110403";1;0;1057
"C2K19106272";"11115141";1;0;1057
"C2K19106272";"11120692";2;0;1057
"C2K19106272";"11127189";1;0;1057
"C2K19106273";"1111107";2;0;1058
"C2K19106273";"11111080";3;0;1058
"C2K19106273";"11112759";1;0;1058
"C2K19106273";"1111476";3;0;1058
"C2K19106273";"11115043";2;0;1058
"C2K19106273";"11115081";5;0;1058
"C2K19106273";"11115141";3;0;1058
"C2K19106273";"11120271";1;0;1058
"C2K19106274";"1111476";1;0;1059
"C2K19106274";"11114974";2;0;1059
"C2K19106274";"11120536";5;0;1059
"C2K19106275";"11117856";1;0;1060
"C2K19106276";"11112896";1;0;1061
"C2K19106276";"11115334";3;0;1061
"C2K19106277";"11110760";1;0;1062
"C2K19106277";"1111107";5;0;1062
"C2K19106277";"11111417";1;0;1062
"C2K19106277";"11120692";2;0;1062
"C2K19106278";"1111107";3;0;1063
"C2K19106278";"11112759";4;0;1063
"C2K19106279";"11110406";5;0;1064
"C2K19106279";"11113418";1;0;1064
"C2K19106280";"1111107";4;0;1065
"C2K19106281";"11112759";2;0;1066
"C2K19106283";"224DB1410";5;0;1068
"C2K19106284";"11123807";5;0;1069
"C2K19106286";"11110406";2;0;1071
"C2K19106286";"11113638";4;0;1071
"C2K19106286";"11114";4;0;1071
"C2K19106286";"11116655";2;0;1071
"C2K19106286";"11118921";4;0;1071
"C2K19106286";"11119366";3;0;1071
"C2K19106286";"11120271";3;0;1071
"C2K19106286";"224DB1629";2;0;1071
"C2K19106288";"11115043";4;0;1073
"C2K19106288";"11115141";5;0;1073
"C2K19106288";"1111724";4;0;1073
"C2K19106288";"11121990";5;0;1073
"C2K19106290";"11110406";1;0;1075
"C2K19106290";"11112896";5;0;1075
"C2K19106290";"11115141";1;0;1075
"C2K19106290";"11116830";2;0;1075
"C2K19106290";"11120541";5;0;1075
"C2K19106291";"11115043";2;0;1076
"C2K19106291";"11115256";5;0;1076
"C2K19106292";"11110950";2;0;1077
"C2K19106293";"11110406";3;0;1078
"C2K19106293";"11113418";1;0;1078
"C2K19106293";"11113875";1;0;1078
"C2K19106293";"1111476";4;0;1078
"C2K19106293";"11123388";5;0;1078
"C2K19106294";"11114";1;0;1079
"C2K19106294";"11115305";1;0;1079
"C2K19106294";"11120541";3;0;1079
"C2K19106295";"11110406";2;0;1080
"C2K19106295";"11112";2;0;1080
"C2K19106295";"11113638";1;0;1080
"C2K19106295";"11113824";1;0;1080
"C2K19106295";"11119055";2;0;1080
"C2K19106295";"11119767";2;0;1080
"C2K19106295";"11120579";4;0;1080
"C2K19106295";"11124178";4;0;1080
"C2K19106295";"11127730";4;0;1080
"C2K19106295";"11127811";4;0;1080
"C2K19106295";"11128348";5;0;1080
"C2K19106295";"11128478";1;0;1080
"C2K19106295";"224DB0070";2;0;1080
"C2K19106296";"11115043";3;0;1081
"C2K19106296";"11115141";3;0;1081
"C2K19106296";"11124178";4;0;1081
"C2K19106297";"11113197";4;0;1082
"C2K19106297";"11125023";5;0;1082
"C2K19106299";"11110406";5;0;1084
"C2K19106299";"11113875";5;0;1084
"C2K19106300";"11117772";2;0;1085
"C2K19106300";"11124107";5;0;1085
"C2K19106302";"11127681";5;0;1087
"C2K19106303";"11113824";1;0;1088
"C2K19106303";"11113985";5;0;1088
"C2K19106303";"11115334";4;0;1088
"C2K19106303";"11127798";5;0;1088
"C2K19106303";"11128478";2;0;1088
"C2K19106304";"1111308";4;0;1089
"C2K19106304";"11114730";5;0;1089
"C2K19106304";"11115223";2;0;1089
"C2K19106304";"11121990";2;0;1089
"C2K19106304";"11125182";3;0;1089
"C2K19106304";"11126882";5;0;1089
"C2K19106304";"1119183";4;0;1089
"C2K19106304";"224DB0494";1;0;1089
"C2K19106305";"11113638";3;0;1090
"C2K19106305";"11113824";3;0;1090
"C2K19106305";"11115141";1;0;1090
"C2K19106305";"11116530";4;0;1090
"C2K19106305";"1111724";3;0;1090
"C2K19106305";"11119113";3;0;1090
"C2K19106305";"11121838";3;0;1090
"C2K19106307";"11115043";5;0;1092
"C2K19106310";"11120458";2;0;1094
"C2K19106310";"11128478";4;0;1094
"C2K19106312";"11113638";2;0;1096
"C2K19106312";"1111476";5;0;1096
"C2K19106312";"11115269";5;0;1096
"C2K19106312";"11117772";5;0;1096
"C2K19106312";"11119767";3;0;1096
"C2K19106312";"11123386";3;0;1096
"C2K19106313";"11110080";5;0;1097
"C2K19106313";"11110406";2;0;1097
"C2K19106313";"11110909";2;0;1097
"C2K19106313";"11112";4;0;1097
"C2K19106313";"11112424";2;0;1097
"C2K19106313";"11113638";1;0;1097
"C2K19106313";"11113875";1;0;1097
"C2K19106313";"11115141";2;0;1097
"C2K19106313";"11116608";4;0;1097
"C2K19106313";"11117021";4;0;1097
"C2K19106313";"11117772";4;0;1097
"C2K19106313";"11119767";5;0;1097
"C2K19106313";"11120692";4;0;1097
"C2K19106313";"11128172";4;0;1097
"C2K19106314";"11110760";4;0;1098
"C2K19106314";"11110862";2;0;1098
"C2K19106314";"1111107";5;0;1098
"C2K19106314";"11112759";1;0;1098
"C2K19106314";"11115043";4;0;1098
"C2K19106314";"11115141";1;0;1098
"C2K19106314";"11115223";2;0;1098
"C2K19106314";"11115334";5;0;1098
"C2K19106314";"11119720";4;0;1098
"C2K19106314";"11120692";1;0;1098
"C2K19106314";"11124251";1;0;1098
"C2K19106315";"1111476";3;0;1099
"C2K19106315";"11124178";3;0;1099
"C2K19106316";"11110406";2;0;1100
"C2K19106316";"11113638";4;0;1100
"C2K19106316";"11113875";4;0;1100
"C2K19106316";"11114";2;0;1100
"C2K19106316";"11120607";2;0;1100
"C2K19106316";"11120634";2;0;1100
"C2K19106316";"11120794";5;0;1100
"C2K19106316";"11123394";3;0;1100
"C2K19106316";"11124178";2;0;1100
"C2K19106316";"11124936";5;0;1100
"C2K19106318";"11110406";4;0;1102
"C2K19106318";"11111403";3;0;1102
"C2K19106318";"11111417";5;0;1102
"C2K19106318";"11115043";1;0;1102
"C2K19106318";"11115141";3;0;1102
"C2K19106318";"11117772";3;0;1102
"C2K19106318";"11120692";1;0;1102
"C2K19106318";"11128478";2;0;1102
"C2K19106320";"11112759";1;0;1104
"C2K19106321";"11110406";2;0;1105
"C2K19106321";"11114174";3;0;1105
"C2K19106321";"1111476";2;0;1105
"C2K19106321";"11116314";2;0;1105
"C2K19106321";"11118921";3;0;1105
"C2K19106321";"11120458";1;0;1105
"C2K19106321";"11120692";4;0;1105
"C2K19106321";"11124178";1;0;1105
"C2K19106321";"224DB0483";1;0;1105
"C2K19106322";"11115334";2;0;1106
"C2K19106325";"11110406";5;0;1109
"C2K19106325";"11112";2;0;1109
"C2K19106325";"11112870";3;0;1109
"C2K19106325";"11115043";5;0;1109
"C2K19106325";"11124178";2;0;1109
"C2K19106325";"224DB1410";2;0;1109
"C2K19106326";"11112759";1;0;1110
"C2K19106326";"11113910";1;0;1110
"C2K19106326";"11115379";3;0;1110
"C2K19106326";"11124178";3;0;1110
"C2K19106326";"11128243";1;0;1110
"C2K19106326";"11128478";1;0;1110
"C2K19106327";"11113638";3;0;1111
"C2K19106327";"11113875";4;0;1111
"C2K19106327";"11115043";3;0;1111
"C2K19106327";"11128478";3;0;1111
"C2K19106327";"1119183";3;0;1111
"C2K19106329";"11110895";4;0;1112
"C2K19106329";"11115141";4;0;1112
"C2K19106331";"1111476";5;0;1114
"C2K19106331";"11115043";5;0;1114
"C2K19106331";"11119935";2;0;1114
"C2K19106331";"11128478";2;0;1114
"C2K19106333";"111108";2;0;1116
"C2K19106333";"11115223";2;0;1116
"C2K19106333";"11115379";3;0;1116
"C2K19106334";"11124928";4;0;1117
"C2K19106334";"11124936";3;0;1117
"C2K19106335";"11110406";5;0;1118
"C2K19106335";"11113638";5;0;1118
"C2K19106336";"1111107";5;0;1119
"C2K19106336";"11113875";1;0;1119
"C2K19106336";"11115043";3;0;1119
"C2K19106337";"1111476";3;0;1120
"C2K19106337";"11115141";4;0;1120
"C2K19106337";"11117772";3;0;1120
"C2K19106337";"11120541";1;0;1120
"C2K19106337";"11121011";4;0;1120
"C2K19106337";"11124178";3;0;1120
"C2K19106338";"11112201";2;0;1121
"C2K19106338";"11113875";3;0;1121
"C2K19106340";"111113";3;0;1123
"C2K19106340";"11117772";1;0;1123
"C2K19106340";"11119720";4;0;1123
"C2K19106340";"11121990";5;0;1123
"C2K19106340";"11124178";3;0;1123
"C2K19106340";"11128478";1;0;1123
"C2K19106342";"11111681";3;0;1125
"C2K19106342";"11119055";2;0;1125
"C2K19106342";"11122065";5;0;1125
"C2K19106346";"11115141";3;0;1129
"C2K19106346";"11115402";2;0;1129
"C2K19106346";"11120692";3;0;1129
"C2K19106347";"11110760";4;0;1130
"C2K19106347";"11121222";3;0;1130
"C2K19106349";"11110406";1;0;1132
"C2K19106350";"1111308";4;0;1133
"C2K19106350";"11113173";4;0;1133
"C2K19106350";"11114";4;0;1133
"C2K19106350";"11115141";3;0;1133
"C2K19106350";"11115269";3;0;1133
"C2K19106350";"11120541";3;0;1133
"C2K19106350";"11121268";2;0;1133
"C2K19106350";"11121990";3;0;1133
"C2K19106352";"11113638";4;0;1135
"C2K19106353";"11110406";1;0;1136
"C2K19106353";"11113197";3;0;1136
"C2K19106353";"11119947";2;0;1136
"C2K19106353";"224DB0494";5;0;1136
"C2K19106354";"11112896";1;0;1137
"C2K19106354";"11113638";3;0;1137
"C2K19106354";"11114";3;0;1137
"C2K19106354";"11115043";1;0;1137
"C2K19106354";"11115141";1;0;1137
"C2K19106354";"11117856";1;0;1137
"C2K19106354";"11121011";5;0;1137
"C2K19106354";"11124178";3;0;1137
"C2K19106354";"11128497";2;0;1137
"C2K19106356";"11115141";3;0;1139
"C2K19106356";"11119366";5;0;1139
"C2K19106357";"11113875";2;0;1140
"C2K19106357";"11115043";3;0;1140
"C2K19106357";"1111724";1;0;1140
"C2K19106357";"11120607";2;0;1140
"C2K19106361";"11115043";1;0;1144
"C2K19106363";"11114387";5;0;1145
"C2K19106363";"11117856";3;0;1145
"C2K19106364";"11111883";5;0;1146
"C2K19106365";"11110895";5;0;1147
"C2K19106365";"11112";2;0;1147
"C2K19106365";"11113875";1;0;1147
"C2K19106365";"1111476";5;0;1147
"C2K19106365";"11117772";1;0;1147
"C2K19106365";"11118186";4;0;1147
"C2K19106365";"11120579";2;0;1147
"C2K19106365";"11120873";3;0;1147
"C2K19106365";"11120955";1;0;1147
"C2K19106365";"11128172";2;0;1147
"C2K19106365";"1112873";2;0;1147
"C2K19106366";"11112";1;0;1148
"C2K19106366";"11113875";2;0;1148
"C2K19106366";"11115043";1;0;1148
"C2K19106366";"11125736";1;0;1148
"C2K19106368";"11126116";1;0;1149
"C2K19106369";"11115141";4;0;1150
"C2K19106369";"11120541";2;0;1150
"C2K19106372";"1111107";5;0;1152
"C2K19106372";"11120692";1;0;1152
"C2K19106373";"11110406";1;0;1153
"C2K19106373";"11115141";3;0;1153
"C2K19106373";"11115223";2;0;1153
"C2K19106373";"11115334";3;0;1153
"C2K19106373";"11120994";3;0;1153
"C2K19106373";"11121011";2;0;1153
"C2K19106373";"11123098";4;0;1153
"C2K19106373";"11124178";5;0;1153
"C2K19106373";"11124251";2;0;1153
"C2K19106374";"11110406";5;0;1154
"C2K19106374";"11112243";2;0;1154
"C2K19106375";"11110909";5;0;1155
"C2K19106375";"11114";1;0;1155
"C2K19106375";"1111476";3;0;1155
"C2K19106375";"11120955";3;0;1155
"C2K19106376";"11113875";3;0;1156
"C2K19106376";"11115043";5;0;1156
"C2K19106376";"11120692";4;0;1156
"C2K19106377";"11116012";3;0;1157
"C2K19106377";"11124508";3;0;1157
"C2K19106377";"11127446";1;0;1157
"C2K19106378";"11110406";5;0;1158
"C2K19106378";"11112217";3;0;1158
"C2K19106378";"11115141";1;0;1158
"C2K19106378";"11120692";2;0;1158
"C2K19106378";"224DB0070";2;0;1158
"C2K19106380";"1111497";4;0;1160
"C2K19106380";"11124178";4;0;1160
"C2K19106381";"11110406";2;0;1161
"C2K19106381";"1111476";2;0;1161
"C2K19106381";"11123807";2;0;1161
"C2K19106381";"224DB0070";1;0;1161
"C2K19106382";"11114974";5;0;1162
"C2K19106382";"11119767";1;0;1162
"C2K19106383";"11120692";5;0;1163
"C2K19106383";"11128243";4;0;1163
"C2K19106383";"11128274";2;0;1163
"C2K19106384";"11114733";3;0;1164
"C2K19106384";"11117772";3;0;1164
"C2K19106386";"11111417";3;0;1166
"C2K19106386";"11115578";3;0;1166
"C2K19106389";"11120631";5;0;1169
"C2K19106390";"11120579";4;0;1170
"C2K19106390";"11123807";5;0;1170
"C2K19106390";"11124178";2;0;1170
"C2K19106390";"224DB0552";4;0;1170
"C2K19106391";"11114";4;0;1171
"C2K19106391";"11117772";2;0;1171
"C2K19106391";"11120579";4;0;1171
"C2K19106391";"224DB0145";1;0;1171
"C2K19106393";"11117772";1;0;1173
"C2K19106393";"11120994";5;0;1173
"C2K19106393";"11124178";4;0;1173
"C2K19106394";"1111107";2;0;1174
"C2K19106394";"11113875";1;0;1174
"C2K19106394";"11124178";1;0;1174
"C2K19106394";"11127981";2;0;1174
"C2K19106394";"11128478";1;0;1174
"C2K19106394";"1118460";1;0;1174
"C2K19106398";"11115460";2;0;1178
"C2K19106398";"1119852";1;0;1178
"C2K19106399";"11128478";2;0;1179
"C2K19106400";"11113638";1;0;1180
"C2K19106401";"11110760";1;0;1181
"C2K19106401";"224DB0070";4;0;1181
"C2K19106402";"11115141";5;0;1182
"C2K19106402";"1111724";5;0;1182
"C2K19106402";"11119366";3;0;1182
"C2K19106402";"11120536";5;0;1182
"C2K19106403";"11113875";3;0;1183
"C2K19106404";"111113";5;0;1184
"C2K19106404";"1111476";3;0;1184
"C2K19106404";"11124178";5;0;1184
"C2K19106405";"11112896";5;0;1185
"C2K19106405";"11113910";5;0;1185
"C2K19106405";"1111476";2;0;1185
"C2K19106406";"11117021";1;0;1186
"C2K19106406";"11119767";2;0;1186
"C2K19106408";"11110406";1;0;1188
"C2K19106408";"11115043";5;0;1188
"C2K19106409";"11115223";2;0;1189
"C2K19106411";"11128478";2;0;1191
"C2K19106412";"11110115";5;0;1192
"C2K19106412";"11112896";5;0;1192
"C2K19106412";"11113197";4;0;1192
"C2K19106412";"11115223";1;0;1192
"C2K19106412";"11124178";3;0;1192
"C2K19106413";"11113875";2;0;1193
"C2K19106413";"11117772";5;0;1193
"C2K19106414";"11112896";2;0;1194
"C2K19106414";"11124418";4;0;1194
"C2K19106414";"11128042";2;0;1194
"C2K19106414";"11128049";5;0;1194
"C2K19106417";"1111476";5;0;1197
"C2K19106417";"11120428";2;0;1197
"C2K19106417";"11124107";4;0;1197
"C2K19106417";"11124178";4;0;1197
"C2K19106418";"11110406";4;0;1198
"C2K19106418";"11113638";3;0;1198
"C2K19106418";"11119762";5;0;1198
"C2K19106418";"11120504";4;0;1198
"C2K19106418";"11128478";1;0;1198
"C2K19106419";"11110052";3;0;1199
"C2K19106419";"11115141";2;0;1199
"C2K19106419";"11120428";3;0;1199
"C2K19106419";"11120541";2;0;1199
"C2K19106420";"11114";5;0;1200
"C2K19106421";"11110406";4;0;1201
"C2K19106422";"11110406";1;0;1202
"C2K19106422";"11113638";1;0;1202
"C2K19106422";"11120607";4;0;1202
"C2K19106422";"11121990";1;0;1202
"C2K19106422";"11125991";5;0;1202
"C2K19106424";"11110406";4;0;1203
"C2K19106424";"11114303";5;0;1203
"C2K19106424";"11115203";3;0;1203
"C2K19106424";"11121990";1;0;1203
"C2K19106424";"11124256";5;0;1203
"C2K19106424";"11125062";2;0;1203
"C2K19106424";"11127765";5;0;1203
"C2K19106425";"11110406";4;0;1204
"C2K19106425";"11112424";3;0;1204
"C2K19106425";"11113875";4;0;1204
"C2K19106425";"11124240";3;0;1204
"C2K19106427";"11115043";1;0;1206
"C2K19106427";"11115141";1;0;1206
"C2K19106427";"11120504";5;0;1206
"C2K19106427";"11128478";5;0;1206
"C2K19106428";"11110406";4;0;1207
"C2K19106428";"11121222";4;0;1207
"C2K19207322";"11111318";3;0;1210
"C2K19207322";"11111345";5;0;1210
"C2K19207322";"11111445";3;0;1210
"C2K19207322";"11113560";3;0;1210
"C2K19207322";"11113824";4;0;1210
"C2K19207322";"11114380";5;0;1210
"C2K19207322";"11116743";3;0;1210
"C2K19207322";"11117231";4;0;1210
"C2K19207322";"11121550";5;0;1210
"C2K19207322";"11127764";1;0;1210
"C2K19207322";"224DB0167";4;0;1210
"C2K19207323";"11110760";2;0;1211
"C2K19207323";"11111445";3;0;1211
"C2K19207323";"11113824";1;0;1211
"C2K19207323";"11114380";4;0;1211
"C2K19207324";"11112896";3;0;1212
"C2K19207324";"11117231";5;0;1212
"C2K19207324";"11122065";3;0;1212
"C2K19207324";"11125182";1;0;1212
"C2K19207325";"11111681";3;0;1213
"C2K19207325";"11113197";1;0;1213
"C2K19207325";"11116314";1;0;1213
"C2K19207325";"11116474";5;0;1213
"C2K19207325";"11116510";3;0;1213
"C2K19207325";"11122065";2;0;1213
"C2K19207325";"11125182";5;0;1213
"C2K19207326";"11113824";5;0;1214
"C2K19207326";"11114380";5;0;1214
"C2K19207327";"11110052";2;0;1215
"C2K19207327";"11110760";5;0;1215
"C2K19207327";"11111318";3;0;1215
"C2K19207327";"1111181";2;0;1215
"C2K19207327";"11113824";4;0;1215
"C2K19207327";"11114380";3;0;1215
"C2K19207327";"11121373";5;0;1215
"C2K19207329";"11110052";4;0;1216
"C2K19207329";"11110760";1;0;1216
"C2K19207329";"11110926";3;0;1216
"C2K19207329";"1111181";1;0;1216
"C2K19207329";"11113824";5;0;1216
"C2K19207329";"11113910";1;0;1216
"C2K19207329";"11113985";3;0;1216
"C2K19207329";"11114380";3;0;1216
"C2K19207329";"11121426";1;0;1216
"C2K19207329";"224DB0952";5;0;1216
"C2K19207330";"1111181";5;0;1217
"C2K19207331";"11110403";1;0;1218
"C2K19207331";"11111681";3;0;1218
"C2K19207331";"11113315";1;0;1218
"C2K19207331";"11114380";2;0;1218
"C2K19207331";"11117231";2;0;1218
"C2K19207331";"11121903";1;0;1218
"C2K19207332";"1111181";3;0;1219
"C2K19207332";"11113824";1;0;1219
"C2K19207332";"11113875";5;0;1219
"C2K19207332";"11114380";1;0;1219
"C2K19207332";"11115379";2;0;1219
"C2K19207332";"11117188";2;0;1219
"C2K19207332";"11119767";5;0;1219
"C2K19207332";"11124851";3;0;1219
"C2K19207332";"11127260";1;0;1219
"C2K19207333";"1111181";2;0;1220
"C2K19207333";"11113560";5;0;1220
"C2K19207333";"11113985";2;0;1220
"C2K19207333";"11114380";2;0;1220
"C2K19207333";"11117021";2;0;1220
"C2K19207333";"11117231";3;0;1220
"C2K19207333";"11127764";2;0;1220
"C2K19207334";"1111181";1;0;1221
"C2K19207334";"11113767";2;0;1221
"C2K19207334";"11113986";4;0;1221
"C2K19207334";"11117231";4;0;1221
"C2K19207334";"11119095";4;0;1221
"C2K19207334";"11124851";5;0;1221
"C2K19207334";"11125378";4;0;1221
"C2K19207335";"1111181";3;0;1222
"C2K19207335";"11113560";1;0;1222
"C2K19207335";"11113824";4;0;1222
"C2K19207335";"11114380";3;0;1222
"C2K19207335";"11114455";4;0;1222
"C2K19207335";"11116510";2;0;1222
"C2K19207335";"11117231";4;0;1222
"C2K19207335";"11125378";5;0;1222
"C2K19207336";"11110567";1;0;1223
"C2K19207336";"11114380";2;0;1223
"C2K19207336";"11117231";3;0;1223
"C2K19207336";"11119767";3;0;1223
"C2K19207338";"11117231";5;0;1224
"C2K19207340";"11110052";1;0;1226
"C2K19207340";"11113824";1;0;1226
"C2K19207340";"11117231";5;0;1226
"C2K19207340";"11125991";5;0;1226
"C2K19207341";"11113824";2;0;1227
"C2K19207341";"11117231";2;0;1227
"C2K19207342";"11110760";5;0;1228
"C2K19207342";"11112";2;0;1228
"C2K19207342";"11113824";5;0;1228
"C2K19207342";"11117231";3;0;1228
"C2K19207343";"1111181";3;0;1229
"C2K19207343";"11113824";5;0;1229
"C2K19207343";"11117231";5;0;1229
"C2K19207343";"11125378";2;0;1229
"C2K19207344";"1111181";3;0;1230
"C2K19207344";"11113824";5;0;1230
"C2K19207344";"11114380";1;0;1230
"C2K19207344";"11116012";1;0;1230
"C2K19207344";"11117231";2;0;1230
"C2K19207344";"11124851";4;0;1230
"C2K19207344";"11127265";3;0;1230
"C2K19207345";"11117231";3;0;1231
"C2K19207345";"11122591";1;0;1231
"C2K19207345";"11124450";2;0;1231
"C2K19207346";"11111445";3;0;1232
"C2K19207346";"11117231";1;0;1232
"C2K19207346";"11121550";1;0;1232
"C2K19207346";"11127717";5;0;1232
"C2K19207346";"11127764";5;0;1232
"C2K19207347";"11110403";2;0;1233
"C2K19207347";"11110760";2;0;1233
"C2K19207347";"11111681";5;0;1233
"C2K19207347";"1111181";4;0;1233
"C2K19207347";"11112794";3;0;1233
"C2K19207347";"11113910";5;0;1233
"C2K19207347";"11114380";2;0;1233
"C2K19207347";"11116608";2;0;1233
"C2K19207347";"11117231";1;0;1233
"C2K19207347";"11117648";3;0;1233
"C2K19207347";"11119080";3;0;1233
"C2K19207347";"11120271";4;0;1233
"C2K19207347";"11127501";5;0;1233
"C2K19207347";"11127926";2;0;1233
"C2K19207347";"11128228";2;0;1233
"C2K19207348";"11125378";3;0;1234
"C2K19207348";"1118493";2;0;1234
"C2K19207350";"11111445";3;0;1236
"C2K19207350";"11114380";2;0;1236
"C2K19207351";"11111681";5;0;1237
"C2K19207352";"11111318";3;0;1238
"C2K19207352";"11111681";2;0;1238
"C2K19207352";"11112186";4;0;1238
"C2K19207352";"11117231";3;0;1238
"C2K19207353";"11117231";2;0;1239
"C2K19207354";"11115379";5;0;1240
"C2K19207354";"11116489";2;0;1240
"C2K19207357";"11110760";3;0;1242
"C2K19207357";"11111681";2;0;1242
"C2K19207357";"11113197";1;0;1242
"C2K19207357";"11117188";5;0;1242
"C2K19207357";"11118798";3;0;1242
"C2K19207357";"11122065";4;0;1242
"E2K13102033";"11119150";4;0;0
"E2K13102033";"11123537";5;0;0
"E2K13102038";"11127589";2;0;1243
"E2K14102156";"11110920";3;0;1244
"E2K14102156";"11116610";3;0;1244
"E2K14102156";"11118948";4;0;1244
"E2K14102291";"11110920";2;0;1246
"E2K14102291";"11116610";5;0;1246
"E2K14102291";"11122490";3;0;1246
"E2K14102291";"11125991";2;0;1246
"E2K14102291";"11127589";5;0;1246
"E2K14102291";"11127981";1;0;1246
"E2K14102311";"11110950";5;0;1247
"E2K14102311";"11111930";3;0;1247
"E2K14102311";"11113654";5;0;1247
